;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest
16506;2017;2018;4;Sunday;17.09.2017;18:00;Dortmund;Koeln;5;0;1;18;133;584;915
16507;2017;2018;5;Tuesday;19.09.2017;18:30;Gladbach;Stuttgart;2;0;10;9;168;402;490
16508;2017;2018;5;Tuesday;19.09.2017;20:30;Schalke;Bayern;0;3;4;3;605;435;154
16509;2017;2018;5;Tuesday;19.09.2017;20:30;Augsburg;Leipzig;1;0;7;6;328;354;217
16510;2017;2018;5;Tuesday;19.09.2017;20:30;Wolfsburg;Bremen;1;1;14;17;194;361;390
16511;2017;2018;5;Wednesday;20.09.2017;18:30;Koeln;Frankfurt;0;1;18;13;293;348;248
16512;2017;2018;5;Wednesday;20.09.2017;20:30;Hertha;Leverkusen;2;1;11;12;314;365;225
16513;2017;2018;5;Wednesday;20.09.2017;20:30;Freiburg;Hannover;1;1;16;2;289;348;249
16514;2017;2018;5;Wednesday;20.09.2017;20:30;HSV;Dortmund;0;3;8;1;819;533;135
16515;2017;2018;5;Wednesday;20.09.2017;20:30;Mainz;Hoffenheim;2;3;15;5;247;350;281
16516;2017;2018;6;Friday;22.09.2017;20:30;Bayern;Wolfsburg;2;2;2;13;113;984;1987
16517;2017;2018;6;Saturday;23.09.2017;15:30;Leipzig;Frankfurt;2;1;9;10;172;404;509
16518;2017;2018;6;Saturday;23.09.2017;15:30;Hoffenheim;Schalke;2;0;3;6;210;383;340
16519;2017;2018;6;Saturday;23.09.2017;15:30;Bremen;Freiburg;0;0;17;16;174;426;458
16520;2017;2018;6;Saturday;23.09.2017;15:30;Mainz;Hertha;1;0;15;8;214;362;356
16521;2017;2018;6;Saturday;23.09.2017;15:30;Stuttgart;Augsburg;0;0;12;5;217;363;341
16522;2017;2018;6;Saturday;23.09.2017;18:30;Dortmund;Gladbach;6;1;1;7;138;572;783
16523;2017;2018;6;Sunday;24.09.2017;15:30;Hannover;Koeln;0;0;4;18;200;382;376
16524;2017;2018;6;Sunday;24.09.2017;18:00;Leverkusen;HSV;3;0;14;11;136;558;829
16525;2017;2018;7;Friday;29.09.2017;20:30;Schalke;Leverkusen;1;1;7;10;255;377;268
16526;2017;2018;7;Saturday;30.09.2017;15:30;Gladbach;Hannover;2;1;9;4;169;426;493
16527;2017;2018;7;Saturday;30.09.2017;15:30;Frankfurt;Stuttgart;2;1;11;12;205;365;380
16528;2017;2018;7;Saturday;30.09.2017;15:30;Augsburg;Dortmund;1;2;5;1;549;460;158
16529;2017;2018;7;Saturday;30.09.2017;15:30;Wolfsburg;Mainz;1;1;13;14;215;361;351
16530;2017;2018;7;Saturday;30.09.2017;18:30;HSV;Bremen;0;0;15;17;261;354;275
16531;2017;2018;7;Sunday;01.10.2017;13:30;Freiburg;Hoffenheim;3;2;16;2;318;375;221
16532;2017;2018;7;Sunday;01.10.2017;15:30;Hertha;Bayern;2;2;8;3;1146;623;127
16533;2017;2018;7;Sunday;01.10.2017;18:00;Koeln;Leipzig;1;2;18;6;371;370;206
16534;2017;2018;8;Friday;13.10.2017;20:30;Stuttgart;Koeln;2;1;14;18;187;366;440
16535;2017;2018;8;Saturday;14.10.2017;15:30;Bayern;Freiburg;5;0;2;15;108;1300;2857
16536;2017;2018;8;Saturday;14.10.2017;15:30;Hoffenheim;Augsburg;2;2;3;6;186;381;426
16537;2017;2018;8;Saturday;14.10.2017;15:30;Hertha;Schalke;0;2;10;9;269;320;285
16538;2017;2018;8;Saturday;14.10.2017;15:30;Mainz;HSV;3;2;13;16;179;369;485
16539;2017;2018;8;Saturday;14.10.2017;15:30;Hannover;Frankfurt;1;2;5;8;264;322;288
16540;2017;2018;8;Saturday;14.10.2017;18:30;Dortmund;Leipzig;2;3;1;4;154;454;599
16541;2017;2018;8;Sunday;15.10.2017;15:30;Leverkusen;Wolfsburg;2;2;11;12;155;442;593
16542;2017;2018;8;Sunday;15.10.2017;18:00;Bremen;Gladbach;0;2;17;7;278;351;254
16543;2017;2018;9;Friday;20.10.2017;20:30;Schalke;Mainz;2;0;6;10;174;382;500
16544;2017;2018;9;Saturday;21.10.2017;15:30;Leipzig;Stuttgart;1;0;3;11;144;481;715
16545;2017;2018;9;Saturday;21.10.2017;15:30;Gladbach;Leverkusen;1;5;5;12;284;370;241
16546;2017;2018;9;Saturday;21.10.2017;15:30;Frankfurt;Dortmund;2;2;7;1;384;372;197
16547;2017;2018;9;Saturday;21.10.2017;15:30;Augsburg;Hannover;1;2;8;9;197;360;396
16548;2017;2018;9;Saturday;21.10.2017;18:30;HSV;Bayern;0;1;15;2;1312;722;122
16549;2017;2018;9;Sunday;22.10.2017;13:30;Koeln;Bremen;0;0;18;17;251;341;287
16550;2017;2018;9;Sunday;22.10.2017;15:30;Freiburg;Hertha;1;1;16;13;296;315;260
16551;2017;2018;9;Sunday;22.10.2017;18:00;Wolfsburg;Hoffenheim;1;1;14;4;256;358;272
16552;2017;2018;10;Friday;27.10.2017;20:30;Mainz;Frankfurt;1;1;12;7;296;334;250
16553;2017;2018;10;Saturday;28.10.2017;15:30;Hoffenheim;Gladbach;1;3;4;8;225;376;307
16554;2017;2018;10;Saturday;28.10.2017;15:30;Hertha;HSV;2;1;11;16;214;324;384
16555;2017;2018;10;Saturday;28.10.2017;15:30;Schalke;Wolfsburg;1;1;5;14;185;363;454
16556;2017;2018;10;Saturday;28.10.2017;15:30;Leverkusen;Koeln;2;1;9;18;142;511;726
16557;2017;2018;10;Saturday;28.10.2017;15:30;Hannover;Dortmund;4;2;6;1;720;485;144
16558;2017;2018;10;Saturday;28.10.2017;18:30;Bayern;Leipzig;2;0;2;3;139;541;777
16559;2017;2018;10;Sunday;29.10.2017;15:30;Bremen;Augsburg;0;3;17;10;211;348;363
16560;2017;2018;10;Sunday;29.10.2017;18:00;Stuttgart;Freiburg;3;0;13;15;187;376;424
16561;2017;2018;11;Friday;03.11.2017;20:30;Frankfurt;Bremen;2;1;10;17;180;382;464
16562;2017;2018;11;Saturday;04.11.2017;15:30;Leipzig;Hannover;2;1;3;4;149;463;677
16563;2017;2018;11;Saturday;04.11.2017;15:30;Freiburg;Schalke;0;1;15;5;390;347;204
16564;2017;2018;11;Saturday;04.11.2017;15:30;Gladbach;Mainz;1;1;6;13;160;427;568
16565;2017;2018;11;Saturday;04.11.2017;15:30;Augsburg;Leverkusen;1;1;9;8;328;372;217
16566;2017;2018;11;Saturday;04.11.2017;15:30;HSV;Stuttgart;3;1;16;12;277;328;270
16567;2017;2018;11;Saturday;04.11.2017;18:30;Dortmund;Bayern;1;3;2;1;366;396;196
16568;2017;2018;11;Sunday;05.11.2017;15:30;Koeln;Hoffenheim;0;3;18;7;262;357;265
16569;2017;2018;11;Sunday;05.11.2017;18:00;Wolfsburg;Hertha;3;3;14;11;199;335;424
16570;2017;2018;12;Friday;17.11.2017;20:30;Stuttgart;Dortmund;2;1;12;3;433;402;181
16571;2017;2018;12;Saturday;18.11.2017;15:30;Bayern;Augsburg;3;0;1;10;118;809;1515
16572;2017;2018;12;Saturday;18.11.2017;15:30;Hoffenheim;Frankfurt;1;1;5;7;228;360;311
16573;2017;2018;12;Saturday;18.11.2017;15:30;Leverkusen;Leipzig;2;2;9;2;240;371;285
16574;2017;2018;12;Saturday;18.11.2017;15:30;Mainz;Koeln;1;0;13;18;191;361;421
16575;2017;2018;12;Saturday;18.11.2017;15:30;Wolfsburg;Freiburg;3;1;14;16;165;396;560
16576;2017;2018;12;Saturday;18.11.2017;18:30;Hertha;Gladbach;2;4;11;8;305;345;238
16577;2017;2018;12;Sunday;19.11.2017;15:30;Schalke;HSV;2;0;4;15;173;371;532
16578;2017;2018;12;Sunday;19.11.2017;18:00;Bremen;Hannover;4;0;17;6;221;354;332
16579;2017;2018;13;Friday;24.11.2017;20:30;Hannover;Stuttgart;1;1;8;11;242;335;308
16580;2017;2018;13;Saturday;25.11.2017;15:30;Dortmund;Schalke;4;4;5;2;166;429;506
16581;2017;2018;13;Saturday;25.11.2017;15:30;Leipzig;Bremen;2;0;3;16;147;477;686
16582;2017;2018;13;Saturday;25.11.2017;15:30;Freiburg;Mainz;2;1;17;12;215;341;359
16583;2017;2018;13;Saturday;25.11.2017;15:30;Frankfurt;Leverkusen;0;1;7;9;254;355;277
16584;2017;2018;13;Saturday;25.11.2017;15:30;Augsburg;Wolfsburg;2;1;10;13;212;346;364
16585;2017;2018;13;Saturday;25.11.2017;18:30;Gladbach;Bayern;2;1;4;1;507;440;163
16586;2017;2018;13;Sunday;26.11.2017;15:30;HSV;Hoffenheim;3;0;15;6;254;348;283
16587;2017;2018;13;Sunday;26.11.2017;18:00;Koeln;Hertha;0;2;18;14;316;329;241
16588;2017;2018;14;Friday;01.12.2017;20:30;Freiburg;HSV;0;0;16;15;275;320;275
16589;2017;2018;14;Saturday;02.12.2017;15:30;Bayern;Hannover;3;1;1;10;111;1066;2517
16590;2017;2018;14;Saturday;02.12.2017;15:30;Hoffenheim;Leipzig;4;0;7;2;340;376;209
16591;2017;2018;14;Saturday;02.12.2017;15:30;Bremen;Stuttgart;1;0;17;12;216;362;336
16592;2017;2018;14;Saturday;02.12.2017;15:30;Leverkusen;Dortmund;1;1;6;5;226;393;293
16593;2017;2018;14;Saturday;02.12.2017;15:30;Mainz;Augsburg;1;3;13;8;309;327;244
16594;2017;2018;14;Saturday;02.12.2017;18:30;Schalke;Koeln;2;2;3;18;143;473;802
16595;2017;2018;14;Sunday;03.12.2017;15:30;Hertha;Frankfurt;1;2;11;9;254;317;306
16596;2017;2018;14;Sunday;03.12.2017;18:00;Wolfsburg;Gladbach;3;0;14;4;254;353;275
16597;2017;2018;15;Friday;08.12.2017;20:30;Stuttgart;Leverkusen;0;2;13;9;306;354;235
16598;2017;2018;15;Saturday;09.12.2017;15:30;Dortmund;Bremen;1;2;6;17;141;533;733
16599;2017;2018;15;Saturday;09.12.2017;15:30;Leipzig;Mainz;2;2;2;14;155;426;648
16600;2017;2018;15;Saturday;09.12.2017;15:30;Frankfurt;Bayern;0;1;8;1;697;475;147
16601;2017;2018;15;Saturday;09.12.2017;15:30;HSV;Wolfsburg;0;0;15;11;267;332;278
16602;2017;2018;15;Saturday;09.12.2017;18:30;Gladbach;Schalke;1;1;4;3;240;344;304
16603;2017;2018;15;Sunday;10.12.2017;14:00;Koeln;Freiburg;3;4;18;16;239;332;318
16604;2017;2018;15;Sunday;10.12.2017;15:30;Hannover;Hoffenheim;2;0;10;5;356;365;208
16605;2017;2018;15;Sunday;10.12.2017;18:00;Augsburg;Hertha;1;1;7;12;215;333;368
16606;2017;2018;16;Tuesday;12.12.2017;18:30;Wolfsburg;Leipzig;1;1;11;2;284;352;249
16607;2017;2018;16;Tuesday;12.12.2017;20:30;Freiburg;Gladbach;1;0;16;4;285;341;254
16608;2017;2018;16;Tuesday;12.12.2017;20:30;HSV;Frankfurt;1;2;15;9;232;324;334
16609;2017;2018;16;Tuesday;12.12.2017;20:30;Mainz;Dortmund;0;2;14;8;524;428;163
16610;2017;2018;16;Wednesday;13.12.2017;18:30;Hoffenheim;Stuttgart;1;0;6;13;203;358;377
16611;2017;2018;16;Wednesday;13.12.2017;20:30;Bayern;Koeln;1;0;1;18;108;1309;3266
16612;2017;2018;16;Wednesday;13.12.2017;20:30;Hertha;Hannover;3;1;12;10;196;347;422
16613;2017;2018;16;Wednesday;13.12.2017;20:30;Schalke;Augsburg;3;2;3;7;207;336;391
16614;2017;2018;16;Wednesday;13.12.2017;20:30;Leverkusen;Bremen;1;0;5;17;161;416;580
16615;2017;2018;17;Friday;15.12.2017;20:30;Gladbach;HSV;3;1;8;16;196;362;405
16616;2017;2018;17;Saturday;16.12.2017;15:30;Koeln;Wolfsburg;1;0;18;12;357;346;214
16617;2017;2018;17;Saturday;16.12.2017;15:30;Bremen;Mainz;2;2;17;15;201;354;388
16618;2017;2018;17;Saturday;16.12.2017;15:30;Frankfurt;Schalke;2;2;7;2;288;324;260
16619;2017;2018;17;Saturday;16.12.2017;15:30;Augsburg;Freiburg;3;3;9;13;179;373;473
16620;2017;2018;17;Saturday;16.12.2017;15:30;Stuttgart;Bayern;0;1;14;1;856;490;140
16621;2017;2018;17;Saturday;16.12.2017;18:30;Dortmund;Hoffenheim;2;1;6;5;166;426;499
16622;2017;2018;17;Sunday;17.12.2017;15:30;Hannover;Leverkusen;4;4;10;4;459;400;175
16623;2017;2018;17;Sunday;17.12.2017;18:00;Leipzig;Hertha;2;3;3;11;160;400;616
16624;2017;2018;18;Friday;12.01.2018;20:30;Leverkusen;Bayern;1;3;4;1;397;375;192
16625;2017;2018;18;Saturday;13.01.2018;15:30;Bremen;Hoffenheim;1;1;16;7;254;344;281
16626;2017;2018;18;Saturday;13.01.2018;15:30;Frankfurt;Freiburg;1;1;8;13;204;341;390
16627;2017;2018;18;Saturday;13.01.2018;15:30;Augsburg;HSV;1;0;9;17;179;358;496
16628;2017;2018;18;Saturday;13.01.2018;15:30;Hannover;Mainz;3;2;11;15;235;340;313
16629;2017;2018;18;Saturday;13.01.2018;15:30;Stuttgart;Hertha;1;0;14;10;199;346;401
16630;2017;2018;18;Saturday;13.01.2018;18:30;Leipzig;Schalke;3;1;5;2;236;334;317
16631;2017;2018;18;Sunday;14.01.2018;15:30;Koeln;Gladbach;2;1;18;6;326;345;226
16632;2017;2018;18;Sunday;14.01.2018;18:00;Dortmund;Wolfsburg;0;0;3;12;157;443;558
16633;2017;2018;19;Friday;19.01.2018;20:30;Hertha;Dortmund;1;1;11;4;349;347;217
16634;2017;2018;19;Saturday;20.01.2018;15:30;Hoffenheim;Leverkusen;1;4;7;5;284;366;243
16635;2017;2018;19;Saturday;20.01.2018;15:30;Freiburg;Leipzig;2;1;14;2;353;360;210
16636;2017;2018;19;Saturday;20.01.2018;15:30;Gladbach;Augsburg;2;0;6;2;220;350;337
16637;2017;2018;19;Saturday;20.01.2018;15:30;Mainz;Stuttgart;3;2;15;13;275;325;273
16638;2017;2018;19;Saturday;20.01.2018;15:30;Wolfsburg;Frankfurt;1;3;12;9;252;320;306
16639;2017;2018;19;Saturday;20.01.2018;18:30;HSV;Koeln;0;2;17;18;201;340;408
16640;2017;2018;19;Sunday;21.01.2018;15:30;Bayern;Bremen;4;2;1;16;115;893;1774
16641;2017;2018;19;Sunday;21.01.2018;18:00;Schalke;Hannover;1;1;3;10;155;435;617
16642;2017;2018;20;Friday;26.01.2018;20:30;Frankfurt;Gladbach;2;0;7;5;247;342;291
16643;2017;2018;20;Saturday;27.01.2018;15:30;Bayern;Hoffenheim;5;2;1;9;126;657;1147
16644;2017;2018;20;Saturday;27.01.2018;15:30;Dortmund;Freiburg;2;2;6;12;135;535;886
16645;2017;2018;20;Saturday;27.01.2018;15:30;Leipzig;HSV;1;1;4;17;157;404;638
16646;2017;2018;20;Saturday;27.01.2018;15:30;Koeln;Augsburg;1;1;18;8;303;338;241
16647;2017;2018;20;Saturday;27.01.2018;15:30;Stuttgart;Schalke;0;2;14;3;286;332;256
16648;2017;2018;20;Saturday;27.01.2018;18:30;Bremen;Hertha;0;0;16;11;196;358;403
16649;2017;2018;20;Sunday;28.01.2018;15:30;Leverkusen;Mainz;2;0;2;15;147;472;691
16650;2017;2018;20;Sunday;28.01.2018;18:00;Hannover;Wolfsburg;0;1;10;13;231;347;312
16651;2017;2018;21;Friday;02.02.2018;20:30;Koeln;Dortmund;2;3;18;6;489;388;174
16652;2017;2018;21;Saturday;03.02.2018;15:30;Hertha;Hoffenheim;1;1;11;9;305;344;238
16653;2017;2018;21;Saturday;03.02.2018;15:30;Freiburg;Leverkusen;0;0;12;2;410;375;189
16654;2017;2018;21;Saturday;03.02.2018;15:30;Schalke;Bremen;1;2;3;16;183;363;460
16655;2017;2018;21;Saturday;03.02.2018;15:30;Mainz;Bayern;0;2;15;1;922;525;136
16656;2017;2018;21;Saturday;03.02.2018;15:30;Wolfsburg;Stuttgart;1;1;13;14;211;349;363
16657;2017;2018;21;Saturday;03.02.2018;18:30;Gladbach;Leipzig;0;1;7;5;260;355;270
16658;2017;2018;21;Sunday;04.02.2018;15:30;Augsburg;Frankfurt;3;0;8;4;250;321;306
16659;2017;2018;21;Sunday;04.02.2018;18:00;HSV;Hannover;1;1;17;10;218;334;357
16660;2017;2018;22;Friday;09.02.2018;20:30;Leipzig;Augsburg;2;0;3;7;178;367;497
16661;2017;2018;22;Saturday;10.02.2018;15:30;Dortmund;HSV;2;0;4;17;137;502;894
16662;2017;2018;22;Saturday;10.02.2018;15:30;Hoffenheim;Mainz;4;2;9;16;165;416;525
16663;2017;2018;22;Saturday;10.02.2018;15:30;Frankfurt;Koeln;4;2;6;18;196;350;417
16664;2017;2018;22;Saturday;10.02.2018;15:30;Leverkusen;Hertha;0;2;2;11;153;441;639
16665;2017;2018;22;Saturday;10.02.2018;15:30;Hannover;Freiburg;2;1;10;12;208;345;374
16666;2017;2018;22;Saturday;10.02.2018;18:30;Bayern;Schalke;2;1;1;5;124;663;1240
16667;2017;2018;22;Sunday;11.02.2018;15:30;Stuttgart;Gladbach;1;0;14;8;242;343;298
16668;2017;2018;22;Sunday;11.02.2018;18:00;Bremen;Wolfsburg;3;1;15;13;193;355;406
16669;2017;2018;23;Friday;16.02.2018;20:30;Hertha;Mainz;0;2;11;16;201;343;405
16670;2017;2018;23;Saturday;17.02.2018;15:30;Koeln;Hannover;1;1;18;9;212;356;350
16671;2017;2018;23;Saturday;17.02.2018;15:30;Freiburg;Bremen;1;0;12;15;268;337;272
16672;2017;2018;23;Saturday;17.02.2018;15:30;HSV;Leverkusen;1;2;17;5;401;354;198
16673;2017;2018;23;Saturday;17.02.2018;15:30;Wolfsburg;Bayern;1;2;13;1;734;474;145
16674;2017;2018;23;Saturday;17.02.2018;18:30;Schalke;Hoffenheim;2;1;6;8;215;353;347
16675;2017;2018;23;Sunday;18.02.2018;15:30;Augsburg;Stuttgart;0;1;7;14;209;341;373
16676;2017;2018;23;Sunday;18.02.2018;18:00;Gladbach;Dortmund;0;1;10;3;337;366;214
16677;2017;2018;23;Monday;19.02.2018;20:30;Frankfurt;Leipzig;2;1;4;2;264;332;282
16678;2017;2018;24;Friday;23.02.2018;20:30;Mainz;Wolfsburg;1;1;16;14;225;335;344
16679;2017;2018;24;Saturday;24.02.2018;15:30;Bayern;Hertha;0;0;1;11;118;779;1636
16680;2017;2018;24;Saturday;24.02.2018;15:30;Hoffenheim;Freiburg;1;1;9;12;174;391;480
16681;2017;2018;24;Saturday;24.02.2018;15:30;Hannover;Gladbach;0;1;7;10;281;345;257
16682;2017;2018;24;Saturday;24.02.2018;15:30;Stuttgart;Frankfurt;1;0;13;3;240;327;319
16683;2017;2018;24;Saturday;24.02.2018;18:30;Bremen;HSV;1;0;15;17;211;327;390
16684;2017;2018;24;Sunday;25.02.2018;15:30;Leverkusen;Schalke;0;2;4;6;208;357;363
16685;2017;2018;24;Sunday;25.02.2018;18:00;Leipzig;Koeln;1;2;5;18;150;448;667
16686;2017;2018;24;Monday;26.02.2018;20:30;Dortmund;Augsburg;1;1;2;8;141;503;779
16687;2017;2018;25;Friday;02.03.2018;20:30;Gladbach;Bremen;2;2;7;14;202;357;383
16688;2017;2018;25;Saturday;03.03.2018;15:30;Schalke;Hertha;1;0;3;11;165;377;614
16689;2017;2018;25;Saturday;03.03.2018;15:30;Frankfurt;Hannover;1;0;4;10;174;379;501
16690;2017;2018;25;Saturday;03.03.2018;15:30;Augsburg;Hoffenheim;0;2;8;9;293;339;249
16691;2017;2018;25;Saturday;03.03.2018;15:30;HSV;Mainz;0;0;17;16;218;330;361
16692;2017;2018;25;Saturday;03.03.2018;15:30;Wolfsburg;Leverkusen;1;2;15;5;348;359;212
16693;2017;2018;25;Saturday;03.03.2018;18:30;Leipzig;Dortmund;1;1;6;2;221;368;323
16694;2017;2018;25;Sunday;04.03.2018;15:30;Koeln;Stuttgart;2;3;18;12;254;335;287
16695;2017;2018;25;Sunday;04.03.2018;18:00;Freiburg;Bayern;0;4;13;1;755;462;146
16696;2017;2018;26;Friday;09.03.2018;20:30;Mainz;Schalke;0;1;16;2;340;333;228
16697;2017;2018;26;Saturday;10.03.2018;15:30;Bayern;HSV;6;0;1;17;115;846;2031
16698;2017;2018;26;Saturday;10.03.2018;15:30;Hoffenheim;Wolfsburg;3;0;7;15;172;389;515
16699;2017;2018;26;Saturday;10.03.2018;15:30;Hertha;Freiburg;0;0;12;13;227;308;368
16700;2017;2018;26;Saturday;10.03.2018;15:30;Hannover;Augsburg;1;3;11;10;232;335;327
16701;2017;2018;26;Saturday;10.03.2018;18:30;Leverkusen;Gladbach;2;0;5;8;168;408;502
16702;2017;2018;26;Sunday;11.03.2018;15:30;Stuttgart;Leipzig;0;0;9;6;313;337;238
16703;2017;2018;26;Sunday;11.03.2018;18:00;Dortmund;Frankfurt;3;2;3;4;187;359;452
16704;2017;2018;26;Monday;12.03.2018;20:30;Bremen;Koeln;3;1;14;18;182;379;448
16705;2017;2018;27;Friday;16.03.2018;20:30;Freiburg;Stuttgart;1;2;14;10;254;315;310
16706;2017;2018;27;Saturday;17.03.2018;15:30;Gladbach;Hoffenheim;3;3;9;7;315;373;222
16707;2017;2018;27;Saturday;17.03.2018;15:30;Frankfurt;Mainz;3;0;5;16;175;367;520
16708;2017;2018;27;Saturday;17.03.2018;15:30;Augsburg;Bremen;1;3;8;13;242;338;306
16709;2017;2018;27;Saturday;17.03.2018;15:30;HSV;Hertha;1;2;17;11;287;309;274
16710;2017;2018;27;Saturday;17.03.2018;18:30;Wolfsburg;Schalke;0;1;15;2;394;334;207
16711;2017;2018;27;Sunday;18.03.2018;13:30;Dortmund;Hannover;1;0;3;12;146;480;695
16712;2017;2018;27;Sunday;18.03.2018;15:30;Koeln;Leverkusen;2;0;18;4;486;412;170
16713;2017;2018;27;Sunday;18.03.2018;18:00;Leipzig;Bayern;2;1;6;1;545;426;162
16714;2017;2018;28;Saturday;31.03.2018;15:30;Hoffenheim;Koeln;6;0;7;17;159;455;536
16715;2017;2018;28;Saturday;31.03.2018;15:30;Schalke;Freiburg;2;0;2;14;157;382;724
16716;2017;2018;28;Saturday;31.03.2018;15:30;Leverkusen;Augsburg;0;0;5;10;148;457;711
16717;2017;2018;28;Saturday;31.03.2018;15:30;Hannover;Leipzig;2;3;13;6;450;392;179
16718;2017;2018;28;Saturday;31.03.2018;15:30;Stuttgart;HSV;1;1;8;18;167;378;575
16719;2017;2018;28;Saturday;31.03.2018;18:30;Bayern;Dortmund;6;0;1;3;136;546;840
16720;2017;2018;28;Saturday;31.03.2018;20:30;Hertha;Wolfsburg;0;0;11;15;229;320;346
16721;2017;2018;28;Sunday;01.04.2018;15:30;Bremen;Frankfurt;2;1;12;4;237;344;307
16722;2017;2018;28;Sunday;01.04.2018;18:00;Mainz;Gladbach;0;0;16;9;304;350;236
16723;2017;2018;29;Friday;06.04.2018;20:30;Hannover;Bremen;2;1;13;12;311;367;227
16724;2017;2018;29;Saturday;07.04.2018;15:30;Koeln;Mainz;1;1;17;16;210;361;353
16725;2017;2018;29;Saturday;07.04.2018;15:30;Freiburg;Wolfsburg;0;2;14;15;236;309;347
16726;2017;2018;29;Saturday;07.04.2018;15:30;Gladbach;Hertha;2;1;9;11;177;379;486
16727;2017;2018;29;Saturday;07.04.2018;15:30;Augsburg;Bayern;1;4;10;1;735;463;146
16728;2017;2018;29;Saturday;07.04.2018;18:30;HSV;Schalke;3;2;18;2;437;347;193
16729;2017;2018;29;Sunday;08.04.2018;15:30;Dortmund;Stuttgart;3;0;3;8;153;454;616
16730;2017;2018;29;Sunday;08.04.2018;18:00;Frankfurt;Hoffenheim;1;1;6;7;235;359;302
16731;2017;2018;29;Monday;09.04.2018;20:30;Leipzig;Leverkusen;1;4;4;5;220;376;320
16732;2017;2018;30;Friday;13.04.2018;20:30;Wolfsburg;Augsburg;0;0;15;11;224;326;352
16733;2017;2018;30;Saturday;14.04.2018;15:30;Hoffenheim;HSV;2;0;7;17;151;466;625
16734;2017;2018;30;Saturday;14.04.2018;15:30;Hertha;Koeln;2;1;10;18;182;390;430
16735;2017;2018;30;Saturday;14.04.2018;15:30;Leverkusen;Frankfurt;4;1;4;5;171;389;511
16736;2017;2018;30;Saturday;14.04.2018;15:30;Stuttgart;Hannover;1;1;9;13;181;379;456
16737;2017;2018;30;Saturday;14.04.2018;18:30;Bayern;Gladbach;5;1;1;8;136;544;844
16738;2017;2018;30;Sunday;15.04.2018;15:30;Schalke;Dortmund;2;0;2;3;305;340;240
16739;2017;2018;30;Sunday;15.04.2018;18:00;Bremen;Leipzig;1;1;12;6;262;363;262
16740;2017;2018;30;Monday;16.04.2018;20:30;Mainz;Freiburg;2;0;16;14;217;323;379
16741;2017;2018;31;Friday;20.04.2018;20:30;Gladbach;Wolfsburg;3;0;8;14;174;393;494
16742;2017;2018;31;Saturday;21.04.2018;15:30;Leipzig;Hoffenheim;2;5;5;6;232;387;291
16743;2017;2018;31;Saturday;21.04.2018;15:30;Frankfurt;Hertha;0;3;7;9;196;350;420
16744;2017;2018;31;Saturday;21.04.2018;15:30;HSV;Freiburg;1;0;17;16;208;340;385
16745;2017;2018;31;Saturday;21.04.2018;15:30;Hannover;Bayern;0;3;13;1;678;495;145
16746;2017;2018;31;Saturday;21.04.2018;15:30;Stuttgart;Bremen;2;0;10;12;247;338;299
16747;2017;2018;31;Saturday;21.04.2018;18:30;Dortmund;Leverkusen;4;0;4;3;216;371;332
16748;2017;2018;31;Sunday;22.04.2018;15:30;Augsburg;Mainz;2;0;11;15;236;329;327
16749;2017;2018;31;Sunday;22.04.2018;18:00;Koeln;Schalke;2;2;18;2;356;351;212
16750;2017;2018;32;Friday;27.04.2018;20:30;Hoffenheim;Hannover;3;1;5;13;129;630;983
16751;2017;2018;32;Saturday;28.04.2018;15:30;Bayern;Frankfurt;4;1;1;7;200;361;380
16752;2017;2018;32;Saturday;28.04.2018;15:30;Hertha;Augsburg;2;2;9;11;208;349;370
16753;2017;2018;32;Saturday;28.04.2018;15:30;Freiburg;Koeln;3;2;16;18;212;358;350
16754;2017;2018;32;Saturday;28.04.2018;15:30;Schalke;Gladbach;1;1;2;8;192;370;407
16755;2017;2018;32;Saturday;28.04.2018;15:30;Wolfsburg;HSV;1;3;14;17;230;339;325
16756;2017;2018;32;Saturday;28.04.2018;18:30;Leverkusen;Stuttgart;0;1;4;10;146;479;701
16757;2017;2018;32;Sunday;29.04.2018;15:30;Mainz;Leipzig;3;0;15;6;351;366;209
16758;2017;2018;32;Sunday;29.04.2018;18:00;Bremen;Dortmund;1;1;12;3;394;400;188
16759;2017;2018;33;Saturday;05.05.2018;15:30;Dortmund;Mainz;1;2;3;14;134;554;930
16760;2017;2018;33;Saturday;05.05.2018;15:30;Leipzig;Wolfsburg;4;1;6;16;175;403;462
16761;2017;2018;33;Saturday;05.05.2018;15:30;Koeln;Bayern;1;3;18;1;960;611;129
16762;2017;2018;33;Saturday;05.05.2018;15:30;Bremen;Leverkusen;0;0;12;5;385;408;188
16763;2017;2018;33;Saturday;05.05.2018;15:30;Gladbach;Freiburg;3;1;9;15;202;351;389
16764;2017;2018;33;Saturday;05.05.2018;15:30;Frankfurt;HSV;3;0;7;17;195;379;387
16765;2017;2018;33;Saturday;05.05.2018;15:30;Augsburg;Schalke;1;2;11;2;309;326;246
16766;2017;2018;33;Saturday;05.05.2018;15:30;Hannover;Hertha;3;1;13;10;266;335;275
16767;2017;2018;33;Saturday;05.05.2018;15:30;Stuttgart;Hoffenheim;2;0;8;4;295;368;233
16768;2017;2018;34;Saturday;12.05.2018;15:30;Bayern;Stuttgart;1;4;1;8;118;848;1411
